Asic,Accounting/Finance,Age-Derived,All-Positions,Arizona State University,Avg. Tenure (before SanDisk),Job Hop,California State University,Computers,Degree Level,Degree Progam Rollup,Design,Director-VP-Mgmt,Engineer Type 1,Engineer Type,Engineer,Firmware,Gender,India,Indian Institute of Technology,Israel,Marketing/Sales,Number of Records,Other 1,Other 2,Other,Position level,Predict2,San Jose State University,SanDisk Position Change (from prior role),SanDisk Position,SanDisk Tenure,Santa Clara University,Software,Stanford University,Systems,Technion - Israel Institute of Technology,Total Experience,Total Other Job Experience,Total Other Jobs,Total SanDisk Jobs,Total SanDisk and Other Jobs,USA,USC,University Region,University of California,University of Illinois,University,Year,Id,Rf
0,0,42,Other,0,2.60,02-Mar,0,0,Masters,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,3.16,0,0,0,0,0,16,13.01,5,1,6,1,0,Americas,0,0,Other,2014,183114,0.52
0,0,42,Other,0,3.25,03-Apr,0,0,Masters,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,4.96,0,0,0,0,0,18,13.01,4,2,6,1,0,Americas,0,0,Other,2014,183114,0.52
0,0,21,Other,0,1.17,01-Feb,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,High,0,No Change,Other,0.00,0,0,0,0,0,1,1.17,1,1,1,0,0,Unknown,0,0,Other,2014,183120,0.81
0,0,24,Other,0,1.61,01-Feb,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,0.00,0,0,0,0,0,5,4.83,3,1,3,1,0,Americas,0,0,Other,2012,183122,0.81
0,0,24,Other,0,2.42,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,0.88,0,0,0,0,0,6,4.83,2,1,3,1,0,Americas,0,0,Other,2014,183122,0.81
0,0,46,Other,0,2.73,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,Low,0,Lateral,Other,9.05,0,0,0,0,0,20,10.93,4,3,7,1,0,Americas,1,0,University of California,2012,183129,0.05
0,0,46,Other,0,2.73,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,Low,0,Lateral,Other,9.05,0,0,0,0,0,20,10.93,4,3,7,1,0,Americas,1,0,University of California,2014,183129,0.05
0,0,21,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,Lateral,Other,4.92,0,0,0,0,0,5,0.00,0,3,3,0,0,Unknown,0,0,Other,2012,183141,0.26
0,0,21,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,Lateral,Other,3.26,0,0,0,0,0,3,0.00,0,2,2,0,0,Unknown,0,0,Other,2014,183141,0.26
0,0,21,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,Lateral,Other,5.21,0,0,0,0,0,5,0.00,0,4,4,0,0,Unknown,0,0,Other,2014,183141,0.26
0,0,26,Other,0,1.10,01-Feb,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,0.42,0,0,0,0,0,6,5.50,5,1,6,1,0,Americas,0,0,Other,2014,183143,0.70
0,0,47,Other,0,5.09,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,High,0,No Change,Other,3.04,0,0,0,0,0,34,30.53,6,2,8,0,0,EMEA,0,0,Other,2012,183147,0.57
0,0,47,Other,0,4.36,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,High,0,No Change,Other,1.42,0,0,0,0,0,32,30.53,7,1,8,0,0,EMEA,0,0,Other,2014,183147,0.57
0,0,47,Other,0,5.09,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,High,0,No Change,Other,3.04,0,0,0,0,0,34,30.53,6,2,8,0,0,EMEA,0,0,Other,2014,183147,0.57
0,0,31,Other,0,3.58,03-Apr,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,High,0,Promo,Other,1.54,0,0,0,0,0,12,10.75,3,1,4,1,0,Americas,0,0,Other,2012,183149,0.51
0,0,31,Other,0,3.58,03-Apr,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,High,0,Promo,Other,1.54,0,0,0,0,0,12,10.75,3,1,4,1,0,Americas,0,0,Other,2014,183149,0.51
0,0,32,Marketing/Sales,0,0.00,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,IC,High,0,No Change,Marketing/Sales,0.00,0,0,0,0,0,0,0.00,0,1,0,1,0,Americas,0,0,Other,2012,183163,0.83
0,0,33,Marketing/Sales,0,2.92,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,High,0,No Change,Marketing/Sales,0.17,0,0,0,0,0,9,8.75,3,1,4,1,0,Americas,0,0,Other,2014,183184,0.66
0,1,36,Accounting/Finance,0,3.68,03-Apr,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,Management,High,0,No Change,Finance,0.42,0,0,0,0,0,23,22.10,6,1,7,1,0,Americas,0,0,Other,2014,183194,0.60
0,0,39,Marketing/Sales,0,2.75,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,13.01,0,0,0,0,0,16,2.75,1,1,2,1,0,Americas,0,0,Other,2012,183205,0.33
0,0,39,Marketing/Sales,0,2.75,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,13.01,0,0,0,0,0,16,2.75,1,1,2,1,0,Americas,0,0,Other,2014,183205,0.33
0,0,32,Other,0,0.00,0-1,0,0,Masters,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,Promo,Other,9.55,0,0,0,0,0,10,0.00,0,2,2,1,1,Americas,0,0,USC,2012,183216,0.17
0,0,32,Other,0,0.00,0-1,0,0,Masters,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,Promo,Other,9.55,0,0,0,0,0,10,0.00,0,2,2,1,1,Americas,0,0,USC,2014,183216,0.17
0,0,24,Other,0,1.73,01-Feb,0,0,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,1.59,0,0,0,0,0,9,6.93,4,1,5,1,0,Americas,0,0,Other,2012,183225,0.55
0,0,24,Other,0,1.73,01-Feb,0,0,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,1.59,0,0,0,0,0,9,6.93,4,1,5,1,0,Americas,0,0,Other,2014,183225,0.55
0,0,24,Other,0,2.31,02-Mar,0,0,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,1.75,0,0,0,0,0,9,6.93,3,2,5,1,0,Americas,0,0,Other,2014,183225,0.55
0,0,29,Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,High,0,Promo,Other,0.83,0,0,0,0,0,1,0.00,0,1,1,1,0,Americas,0,0,Other,2012,183249,0.72
0,0,29,Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,High,0,Promo,Other,0.83,0,0,0,0,0,1,0.00,0,1,1,1,0,Americas,0,0,Other,2014,183249,0.72
0,0,49,Marketing/Sales,0,2.26,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,Lateral,Marketing/Sales,5.04,0,0,0,0,0,23,18.10,8,2,10,1,0,Americas,0,0,Other,2012,183257,0.25
0,0,49,Marketing/Sales,0,2.26,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,Lateral,Marketing/Sales,5.04,0,0,0,0,0,23,18.10,8,2,10,1,0,Americas,0,0,Other,2014,183257,0.25
0,0,61,Engineer-Other,0,4.42,04-May,0,0,Masters,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Lateral,Engineer,9.63,0,0,0,0,0,27,17.67,4,2,6,1,0,Americas,0,0,Other,2012,183285,0.11
0,0,61,Engineer-Other,0,4.42,04-May,0,0,Masters,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Lateral,Engineer,9.63,0,0,0,0,0,27,17.67,4,2,6,1,0,Americas,0,0,Other,2014,183285,0.11
0,1,29,Accounting/Finance,0,0.00,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,Finance,5.25,0,0,0,0,0,5,0.00,0,1,1,1,0,Americas,0,0,San Jose State University,2012,183309,0.49
0,1,29,Accounting/Finance,0,0.00,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,Finance,5.25,0,0,0,0,0,5,0.00,0,1,1,1,0,Americas,0,0,San Jose State University,2014,183309,0.49
0,0,32,Other,0,10.92,8+,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Director,Medium,0,No Change,Other,1.58,0,0,0,0,0,13,10.92,1,1,2,0,0,Unknown,0,0,Other,2012,183310,0.42
0,0,32,Other,0,10.92,8+,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Director,Medium,0,No Change,Other,1.58,0,0,0,0,0,13,10.92,1,1,2,0,0,Unknown,0,0,Other,2014,183310,0.42
0,1,25,Accounting/Finance,0,1.34,01-Feb,0,0,Masters,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,High,0,No Change,Finance,1.00,0,0,0,0,0,6,5.34,4,1,5,1,0,Americas,0,0,Other,2014,183320,0.62
0,0,39,Other,0,2.50,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,0,Promo,Other,7.30,0,0,0,0,0,17,10.01,4,3,7,1,0,Americas,0,0,Other,2012,183333,0.20
0,0,39,Other,0,2.00,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,0,Promo,Other,5.75,0,0,0,0,0,16,10.01,5,2,7,1,0,Americas,0,0,Other,2014,183333,0.20
0,0,39,Other,0,2.50,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,0,Promo,Other,7.30,0,0,0,0,0,17,10.01,4,3,7,1,0,Americas,0,0,Other,2014,183333,0.20
0,0,56,Other,0,3.19,03-Apr,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,High,0,No Change,Other,3.25,0,0,0,0,0,16,12.75,4,1,5,1,0,Americas,0,0,Other,2012,183467,0.56
0,0,56,Other,0,3.19,03-Apr,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,High,0,No Change,Other,3.25,0,0,0,0,0,16,12.75,4,1,5,1,0,Americas,0,0,Other,2014,183467,0.56
0,0,56,Other,0,4.25,04-May,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,High,0,No Change,Other,4.21,0,0,0,0,0,17,12.75,3,2,5,1,0,Americas,0,0,Other,2014,183467,0.56
0,0,34,Other,0,3.27,03-Apr,0,0,Masters,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,Low,0,Promo,Other,8.71,0,0,0,0,0,22,13.10,4,3,7,1,0,Americas,1,0,University of California,2012,183468,0.05
0,0,34,Other,0,3.27,03-Apr,0,0,Masters,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,Low,0,Promo,Other,8.71,0,0,0,0,0,22,13.10,4,3,7,1,0,Americas,1,0,University of California,2014,183468,0.05
0,0,32,Other,0,1.75,01-Feb,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,High,0,No Change,Other,2.79,0,0,0,0,0,15,12.25,7,2,9,0,0,Unknown,0,0,Other,2012,183469,0.67
0,0,32,Other,0,1.53,01-Feb,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,High,0,No Change,Other,1.08,0,0,0,0,0,13,12.25,8,1,9,0,0,Unknown,0,0,Other,2014,183469,0.67
0,0,32,Other,0,1.75,01-Feb,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,High,0,No Change,Other,2.79,0,0,0,0,0,15,12.25,7,2,9,0,0,Unknown,0,0,Other,2014,183469,0.67
0,0,25,Marketing/Sales,0,2.17,02-Mar,0,0,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,IC,Medium,0,No Change,Marketing/Sales,4.50,0,0,0,0,0,9,4.33,2,2,4,1,0,Americas,1,0,University of California,2012,183470,0.20
0,0,25,Marketing/Sales,0,4.33,04-May,0,0,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,IC,Medium,0,No Change,Marketing/Sales,5.34,0,0,0,0,0,10,4.33,1,3,4,1,0,Americas,1,0,University of California,2014,183470,0.20
0,0,34,Other,0,2.89,02-Mar,0,0,Missing,Other,0,0,Israel,Other,0,0,Missing,0,0,1,0,1,1,0,1,Director,Low,0,Promo,Other,6.92,0,0,0,0,0,16,8.67,3,6,9,0,0,Israel,0,0,Other,2012,183473,0.00
0,0,34,Other,0,4.33,04-May,0,0,Missing,Other,0,0,Israel,Other,0,0,Missing,0,0,1,0,1,1,0,1,Director,Low,0,Promo,Other,7.87,0,0,0,0,0,17,8.67,2,7,9,0,0,Israel,0,0,Other,2014,183473,0.00
0,0,35,Engineer-Other,0,1.69,01-Feb,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,High,0,No Change,Engineer,0.00,0,0,0,0,0,14,13.51,8,1,8,1,0,Americas,0,0,Other,2012,183485,0.74
0,0,35,Engineer-Director-VP-Mgmt,0,1.93,01-Feb,0,0,Masters,Engineering,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Management,High,0,No Change,Engineer,0.71,0,0,0,0,0,14,13.51,7,1,8,1,0,Americas,0,0,Other,2014,183485,0.74
0,0,40,Engineer-Director-VP-Mgmt,1,1.00,01-Feb,0,0,Masters,Engineering,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Director,Medium,0,Promo,Engineer,4.88,0,0,0,0,0,6,1.00,1,2,3,1,0,Americas,0,0,Arizona State University,2012,183487,0.15
0,0,40,Engineer-Director-VP-Mgmt,1,1.00,01-Feb,0,0,Masters,Engineering,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Director,Medium,0,Promo,Engineer,4.88,0,0,0,0,0,6,1.00,1,2,3,1,0,Americas,0,0,Arizona State University,2014,183487,0.15
0,0,56,Marketing/Sales,0,3.75,03-Apr,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Director,Low,0,Promo,Marketing/Sales,19.30,0,0,0,0,0,23,3.75,1,4,5,0,0,Unknown,0,0,Other,2012,183490,0.01
0,0,56,Marketing/Sales,0,3.75,03-Apr,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Director,Low,0,Promo,Marketing/Sales,19.30,0,0,0,0,0,23,3.75,1,4,5,0,0,Unknown,0,0,Other,2014,183490,0.01
0,0,44,Other,0,4.98,04-May,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,1.17,0,0,0,0,0,16,14.93,3,1,4,1,0,Americas,0,0,Other,2012,183496,0.54
0,0,44,Other,0,4.98,04-May,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,1.17,0,0,0,0,0,16,14.93,3,1,4,1,0,Americas,0,0,Other,2014,183496,0.53
0,0,26,Marketing/Sales,0,0.87,0-1,1,0,Bachelors,Other,0,0,USA,Other,0,0,Missing,0,0,0,1,1,1,0,0,IC,High,0,No Change,Marketing/Sales,1.33,0,0,0,0,0,6,4.33,5,1,6,1,0,Americas,0,0,California State University,2012,183515,0.63
0,0,26,Marketing/Sales,0,1.08,01-Feb,1,0,Bachelors,Other,0,0,USA,Other,0,0,Missing,0,0,0,1,1,1,0,0,IC,High,0,No Change,Marketing/Sales,2.17,0,0,0,0,0,6,4.33,4,2,6,1,0,Americas,0,0,California State University,2012,183515,0.63
0,0,26,Marketing/Sales,0,1.08,01-Feb,1,0,Bachelors,Other,0,0,USA,Other,0,0,Missing,0,0,0,1,1,1,0,0,IC,High,0,No Change,Marketing/Sales,2.17,0,0,0,0,0,6,4.33,4,2,6,1,0,Americas,0,0,California State University,2014,183515,0.63
0,0,56,Other,0,9.01,8+,0,0,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Low,1,Promo,Other,13.63,0,0,0,0,0,23,9.01,1,2,3,1,0,Americas,0,0,San Jose State University,2012,183517,0.11
0,0,56,Other,0,9.01,8+,0,0,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Low,1,Promo,Other,13.63,0,0,0,0,0,23,9.01,1,2,3,1,0,Americas,0,0,San Jose State University,2014,183517,0.11
0,0,39,Engineer-Director-VP-Mgmt,0,3.88,03-Apr,0,0,Doctorate,Engineering,0,1,USA,Director-VP-Mgmt,1,0,Women,0,0,0,0,1,0,0,0,Director,Low,0,Lateral,Engineer,7.42,0,0,0,0,0,23,15.52,4,3,7,1,0,Americas,1,0,University of California,2012,183523,0.04
0,0,39,Engineer-Director-VP-Mgmt,0,1.50,01-Feb,0,0,Masters,Computers,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Director,Low,0,Promo,Engineer,13.52,0,0,0,0,0,15,1.50,1,6,7,1,1,Americas,0,0,USC,2012,183526,0.00
0,0,39,Engineer-Director-VP-Mgmt,0,0.00,0-1,0,0,Masters,Computers,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Director,Low,0,Promo,Engineer,15.47,0,0,0,0,0,17,1.50,0,7,7,1,1,Americas,0,0,USC,2012,183526,0.00
0,0,39,Engineer-Director-VP-Mgmt,0,0.00,0-1,0,0,Masters,Computers,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Director,Low,0,Promo,Engineer,15.47,0,0,0,0,0,17,1.50,0,7,7,1,1,Americas,0,0,USC,2014,183526,0.00
0,0,39,Marketing/Sales,0,1.81,01-Feb,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,High,0,No Change,Marketing/Sales,1.00,0,0,0,0,0,16,14.52,8,1,9,1,0,Americas,0,0,Other,2012,183528,0.71
0,0,39,Marketing/Sales,0,2.07,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,High,0,No Change,Marketing/Sales,2.46,0,0,0,0,0,17,14.52,7,2,9,1,0,Americas,0,0,Other,2012,183528,0.70
0,0,39,Marketing/Sales,0,2.07,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,High,0,No Change,Marketing/Sales,2.46,0,0,0,0,0,17,14.52,7,2,9,1,0,Americas,0,0,Other,2014,183528,0.70
0,0,41,Other,0,1.16,01-Feb,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Director,Low,0,Promo,Other,14.84,0,0,0,0,0,16,1.16,1,8,9,1,0,Americas,1,0,University of California,2012,183529,0.00
0,0,41,Other,0,0.00,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Director,Low,0,Promo,Other,16.80,0,0,0,0,0,18,1.16,0,9,9,1,0,Americas,1,0,University of California,2012,183529,0.00
0,0,41,Other,0,0.00,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Director,Low,0,Promo,Other,16.80,0,0,0,0,0,18,1.16,0,9,9,1,0,Americas,1,0,University of California,2014,183529,0.00
0,0,44,Marketing/Sales,0,3.69,03-Apr,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,VP,High,0,No Change,Marketing/Sales,0.58,0,0,0,0,0,19,18.43,5,1,6,1,1,Americas,0,0,USC,2012,183532,0.66
0,0,44,Marketing/Sales,0,4.61,04-May,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,VP,High,0,No Change,Marketing/Sales,2.29,0,0,0,0,0,21,18.43,4,2,6,1,1,Americas,0,0,USC,2012,183532,0.66
0,0,44,Marketing/Sales,0,4.61,04-May,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,VP,High,0,No Change,Marketing/Sales,2.29,0,0,0,0,0,21,18.43,4,2,6,1,1,Americas,0,0,USC,2014,183532,0.66
0,0,27,Engineer-Other,0,5.50,04-May,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Promo,Engineer,7.09,1,0,0,0,0,18,11.01,2,2,4,1,0,Americas,0,0,Santa Clara University,2012,183533,0.10
0,0,27,Engineer-Other,0,5.50,04-May,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Promo,Engineer,7.09,1,0,0,0,0,19,11.01,2,2,4,1,0,Americas,0,0,Santa Clara University,2012,183533,0.10
0,0,27,Engineer-Other,0,11.01,8+,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Promo,Engineer,7.97,1,0,0,0,0,20,11.01,1,3,4,1,0,Americas,0,0,Santa Clara University,2014,183533,0.10
0,0,39,Engineer-Other,0,4.96,04-May,0,0,Bachelors,Engineering,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Low,0,Promo,Engineer,5.84,0,0,0,0,0,16,9.92,2,2,4,0,0,APAC,0,0,Other,2012,183537,0.12
0,0,39,Engineer-Other,0,9.92,8+,0,0,Bachelors,Engineering,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Low,0,Promo,Engineer,6.18,0,0,0,0,0,16,9.92,1,3,4,0,0,APAC,0,0,Other,2012,183537,0.12
0,0,39,Engineer-Other,0,0.00,0-1,0,0,Bachelors,Engineering,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Low,0,Promo,Engineer,7.05,0,0,0,0,0,17,9.92,0,4,4,0,0,APAC,0,0,Other,2014,183537,0.12
0,0,39,Other,0,3.36,03-Apr,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,5.75,0,0,0,0,0,16,10.09,3,1,4,1,0,Americas,0,0,Other,2012,183541,0.46
0,0,39,Other,0,5.05,04-May,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,7.21,0,0,0,0,0,17,10.09,2,2,4,1,0,Americas,0,0,Other,2012,183541,0.46
0,0,39,Other,0,5.05,04-May,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,7.21,0,0,0,0,0,17,10.09,2,2,4,1,0,Americas,0,0,Other,2014,183541,0.46
0,0,29,Marketing/Sales,0,2.40,02-Mar,0,0,Masters,Business,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Director,Medium,0,Promo,Marketing/Sales,7.30,0,0,0,0,0,22,14.42,6,2,8,0,0,APAC,0,0,Other,2012,183545,0.17
0,0,29,Marketing/Sales,0,2.40,02-Mar,0,0,Masters,Business,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Director,Medium,0,Promo,Marketing/Sales,7.30,0,0,0,0,0,22,14.42,6,2,8,0,0,APAC,0,0,Other,2014,183545,0.17
0,0,45,Marketing/Sales,0,3.90,03-Apr,0,0,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Director,Medium,0,Promo,Marketing/Sales,6.12,0,0,0,0,0,26,19.51,5,2,7,1,0,Americas,0,0,Other,2012,183548,0.19
0,0,45,Marketing/Sales,0,3.90,03-Apr,0,0,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Director,Medium,0,Promo,Marketing/Sales,6.12,0,0,0,0,0,26,19.51,5,2,7,1,0,Americas,0,0,Other,2014,183548,0.19
0,0,48,Other,0,8.01,8+,0,0,Masters,Business,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Management,Low,0,Lateral,Other,7.25,0,0,0,0,0,15,8.01,1,3,4,0,0,EMEA,0,0,Other,2012,183550,0.05
0,0,48,Other,0,0.00,0-1,0,0,Masters,Business,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Management,Low,0,Lateral,Other,9.29,0,0,0,0,0,17,8.01,0,4,4,0,0,EMEA,0,0,Other,2012,183550,0.05
0,0,48,Other,0,0.00,0-1,0,0,Masters,Business,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Management,Low,0,Lateral,Other,9.29,0,0,0,0,0,17,8.01,0,4,4,0,0,EMEA,0,0,Other,2014,183550,0.05
0,0,37,Marketing/Sales,0,4.81,04-May,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,2.58,0,0,0,0,0,17,14.42,3,1,4,1,0,Americas,0,1,University of Illinois,2012,183557,0.48
0,0,37,Marketing/Sales,0,7.21,07-Aug,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,4.46,0,0,0,0,0,19,14.42,2,2,4,1,0,Americas,0,1,University of Illinois,2012,183557,0.48
0,0,37,Marketing/Sales,0,7.21,07-Aug,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,4.46,0,0,0,0,0,19,14.42,2,2,4,1,0,Americas,0,1,University of Illinois,2014,183557,0.48
0,0,39,Marketing/Sales,0,1.70,01-Feb,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Low,0,Promo,Marketing/Sales,5.84,0,0,0,0,0,16,10.17,6,3,9,0,0,APAC,0,0,Other,2012,183559,0.07
